"","dt-time","Activity","Immediate.Spread","Focal","Subgroup"
"1285",2015-08-02 10:30:00,"MOVING/FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1286",2015-08-02 10:45:00,"FORAGING/","<125/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1287",2015-08-02 11:00:00,"FORAGING/MOVING/","<75/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1288",2015-08-02 11:15:00,"MOVING/FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1289",2015-08-02 11:30:00,"MOVING/","<100/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1290",2015-08-02 11:45:00,"MOVING/","<75/","DAS","DSY/DAR/DAX/DOC/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1291",2015-08-02 12:00:00,"MOVING/FORAGING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1292",2015-08-02 12:15:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1293",2015-08-02 12:30:00,"RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1294",2015-08-02 12:45:00,"RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1295",2015-08-02 13:00:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1296",2015-08-02 13:15:00,"FORAGING/RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1297",2015-08-02 13:30:00,"FORAGING/RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1298",2015-08-02 13:45:00,"MOVING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1299",2015-08-02 14:00:00,"MOVING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1300",2015-08-02 14:15:00,"MOVING/FORAGING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1301",2015-08-02 14:30:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1302",2015-08-02 14:45:00,"MOVING/FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1303",2015-08-02 15:00:00,"MOVING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1304",2015-08-02 15:15:00,"FORAGING/MOVING/","NR/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1305",2015-08-02 15:30:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1306",2015-08-02 15:45:00,"RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1307",2015-08-02 16:00:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1308",2015-08-02 16:15:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1309",2015-08-02 16:30:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1310",2015-08-02 16:45:00,"RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1311",2015-08-02 17:00:00,"FORAGING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1312",2015-08-02 17:15:00,"RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1313",2015-08-02 17:30:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1314",2015-08-02 17:45:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1315",2015-08-02 18:00:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/DAH/DAN/DIC/"
"1316",2015-08-03 06:45:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1317",2015-08-03 07:00:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1318",2015-08-03 07:15:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1319",2015-08-03 07:30:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1320",2015-08-03 07:45:00,"RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1321",2015-08-03 08:00:00,"FORAGING/RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1322",2015-08-03 08:15:00,"FORAGING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1323",2015-08-03 08:30:00,"FORAGING/RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1324",2015-08-03 08:45:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1325",2015-08-03 09:00:00,"MOVING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/GIT/GNO/GDV/GOO/AF/"
"1326",2015-08-03 09:15:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/GIT/GNO/GDV/GOO/AF/"
"1327",2015-08-03 09:30:00,"MOVING/","<125/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/GIT/GNO/GDV/GOO/AF/"
"1328",2015-08-03 09:45:00,"MOVING/","NR/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/GIT/GNO/GDV/GOO/AF/"
"1329",2015-08-03 10:00:00,"FEEDING/RESTING/","<150/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1330",2015-08-03 10:15:00,"MOVING/FEEDING/","<150/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1331",2015-08-03 10:30:00,"MOVING/","<150/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1332",2015-08-03 10:45:00,"MOVING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1333",2015-08-03 11:00:00,"MOVING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1334",2015-08-03 11:15:00,"FEEDING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1335",2015-08-03 11:30:00,"FEEDING/RESTING/","<100/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1336",2015-08-03 11:45:00,"FORAGING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/"
"1337",2015-08-03 12:00:00,"FORAGING/RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1338",2015-08-03 12:15:00,"FORAGING/RESTING/","<75/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1339",2015-08-03 12:30:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1340",2015-08-03 12:45:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1341",2015-08-03 13:00:00,"RESTING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1342",2015-08-03 13:15:00,"RESTING/MOVING/","<50/","DAS","DSY/DAR/DAX/DOC/DUK/DAO/DLL/DLF/OLV/OLI/"
"1343",2015-08-03 13:30:00,"FORAGING/","<50/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1344",2015-08-03 13:45:00,"FORAGING/RESTING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1345",2015-08-03 14:00:00,"RESTING/FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1346",2015-08-03 14:15:00,"RESTING/FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1347",2015-08-03 14:30:00,"MOVING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1348",2015-08-03 14:45:00,"MOVING/FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1349",2015-08-03 15:00:00,"MOVING/FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1350",2015-08-03 15:15:00,"FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1351",2015-08-03 15:30:00,"MOVING/FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1352",2015-08-03 15:45:00,"MOVING/FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1353",2015-08-03 16:00:00,"FORAGING/MOVING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1354",2015-08-03 16:15:00,"FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1355",2015-08-03 16:30:00,"FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1356",2015-08-03 16:45:00,"FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/"
"1357",2015-08-03 17:00:00,"FORAGING/","<100/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/DIY/DIT/"
"1358",2015-08-03 17:15:00,"MOVING/RESTING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/DIY/DIT/"
"1359",2015-08-03 17:30:00,"RESTING/FORAGING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/DIY/DIT/"
"1360",2015-08-03 17:45:00,"RESTING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/DIY/DIT/"
"1361",2015-08-03 18:00:00,"RESTING/","<75/","DLL","DLF/DAS/DAR/DAX/DSY/DUK/OLV/OLI/DOC/DAH/DAN/DAO/DIY/DIT/"
"1362",2015-08-04 06:15:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1363",2015-08-04 06:30:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1364",2015-08-04 06:45:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1365",2015-08-04 07:00:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1366",2015-08-04 07:15:00,"RESTING/FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1367",2015-08-04 07:30:00,"FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1368",2015-08-04 07:45:00,"RESTING/FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1369",2015-08-04 08:00:00,"MOVING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1370",2015-08-04 08:15:00,"FORAGING/","<150/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1371",2015-08-04 08:30:00,"FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1372",2015-08-04 08:45:00,"MOVING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1373",2015-08-04 09:00:00,"FORAGING/MOVING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1374",2015-08-04 09:15:00,"FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1375",2015-08-04 09:30:00,"FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/"
"1376",2015-08-04 09:45:00,"FORAGING/","<100/","DLL","DLF/DAR/DAX/DSY/DAO/"
"1377",2015-08-04 09:45:00,"FORAGING/RESTING/","<200/","DIY","DIT/DUK/"
"1378",2015-08-04 10:00:00,"FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DAO/"
"1379",2015-08-04 10:00:00,"FORAGING/MOVING/","<150/","DIY","DIT/DUK/"
"1380",2015-08-04 10:15:00,"FORAGING/","<150/","DIY","DIT/DUK/"
"1381",2015-08-04 10:15:00,"MOVING/RESTING/FORAGING/","<150/","DLL","DLF/DAR/DAX/DSY/DAO/DAH/DAN/"
"1382",2015-08-04 10:30:00,"FORAGING/MOVING/","<150/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/"
"1383",2015-08-04 10:45:00,"MOVING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1384",2015-08-04 11:00:00,"FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1385",2015-08-04 11:15:00,"FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1386",2015-08-04 11:30:00,"FORAGING/MOVING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1387",2015-08-04 11:45:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1388",2015-08-04 12:00:00,"MOVING/","<100/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1389",2015-08-04 12:15:00,"MOVING/FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1390",2015-08-04 12:30:00,"MOVING/FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1391",2015-08-04 12:45:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1392",2015-08-04 13:00:00,"FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1393",2015-08-04 13:15:00,"FORAGING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1394",2015-08-04 13:30:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1395",2015-08-04 13:45:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1396",2015-08-04 14:00:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1397",2015-08-04 14:15:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1398",2015-08-04 14:30:00,"MOVING/","<50/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1399",2015-08-04 14:45:00,"FORAGING/","<50/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1400",2015-08-04 15:00:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1401",2015-08-04 15:15:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1402",2015-08-04 15:30:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1403",2015-08-04 15:45:00,"RESTING/","<75/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1404",2015-08-04 16:00:00,"SOCIALIZING/","<50/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1405",2015-08-04 16:15:00,"MOVING/","<50/","DLL","DLF/DAR/DAX/DSY/DUK/DAO/DIY/DIT/DAH/DAN/OLV/OLI/DOC/"
"1406",2015-08-19 12:00:00,"RESTING/","<75/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1407",2015-08-19 12:15:00,"RESTING/","<75/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1408",2015-08-19 12:30:00,"RESTING/","<75/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1409",2015-08-19 12:45:00,"RESTING/","<75/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1410",2015-08-19 13:00:00,"RESTING/","<50/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1411",2015-08-19 13:15:00,"FORAGING/","<50/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1412",2015-08-19 13:30:00,"FORAGING/","<50/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1413",2015-08-19 13:45:00,"MOVING/","<50/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1414",2015-08-19 14:00:00,"RESTING/","<75/","DOC","DAS/DAO/DUK/DIY/DIT/"
"1415",2015-08-19 14:15:00,"RESTING/","<50/","DOC","DAS/DAO/DUK/"
"1416",2015-08-19 14:30:00,"RESTING/FORAGING/","<50/","DOC","DAS/DAO/DUK/"
"1417",2015-08-19 14:45:00,"RESTING/FORAGING/","<50/","DOC","DAS/DAO/DUK/"
"1418",2015-08-19 15:00:00,"RESTING/FORAGING/","<50/","DOC","DAS/DAO/DUK/"
"1419",2015-08-19 15:15:00,"RESTING/FORAGING/","<50/","DOC","DAS/DAO/DUK/"
"1420",2015-08-19 15:30:00,"RESTING/","<50/","DOC","DAS/DAO/DUK/"
"1421",2015-08-19 15:45:00,"RESTING/","<50/","DOC","DAS/DAO/DUK/"
"1422",2015-08-19 16:00:00,"RESTING/","<50/","DOC","DAS/DAO/DUK/"
"1423",2015-08-19 16:15:00,"FORAGING/SOCIALIZING/","<25/","DOC","DAS/DAO/DUK/"
"1424",2015-08-23 07:00:00,"MOVING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1425",2015-08-23 07:15:00,"MOVING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1426",2015-08-23 07:30:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1427",2015-08-23 07:45:00,"MOVING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1428",2015-08-23 08:00:00,"FEEDING/RESTING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1429",2015-08-23 08:15:00,"FEEDING/RESTING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1430",2015-08-23 08:30:00,"RESTING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1431",2015-08-23 08:45:00,"MOVING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1432",2015-08-23 09:00:00,"MOVING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1433",2015-08-23 09:15:00,"MOVING/","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1434",2015-08-23 09:30:00,"MOVING","<75/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1435",2015-08-23 09:45:00,"RESTING/","<150/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1436",2015-08-23 10:00:00,NA,NA,"DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1437",2015-08-23 10:15:00,"FEEDING/RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1438",2015-08-23 10:30:00,"MOVING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1439",2015-08-23 10:45:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/DAO/OLI/OLV/DLL/DLF/DOC/"
"1440",2015-08-23 11:00:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1441",2015-08-23 11:15:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1442",2015-08-23 11:30:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1443",2015-08-23 11:45:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1444",2015-08-23 12:00:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1445",2015-08-23 12:15:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1446",2015-08-23 12:30:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1447",2015-08-23 12:45:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1448",2015-08-23 13:00:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1449",2015-08-23 13:15:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1450",2015-08-23 13:30:00,"RESTING/","<100/","DAS","DSY/DIY/DIT/DAR/DAX/OLI/OLV/DLL/DLF/DOC/"
"1451",2015-08-23 13:45:00,"RESTING/","<100/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1452",2015-08-23 14:00:00,"FEEDING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1453",2015-08-23 14:15:00,"FEEDING/RESTING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1454",2015-08-23 14:30:00,"FEEDING/RESTING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1455",2015-08-23 14:45:00,NA,NA,"DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1456",2015-08-23 15:00:00,"MOVING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1457",2015-08-23 15:15:00,"RESTING/MOVING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1458",2015-08-23 15:30:00,"RESTING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1459",2015-08-23 15:45:00,"MOVING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1460",2015-08-23 16:00:00,"FEEDING/","<150/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1461",2015-08-23 16:15:00,"RESTING/","<100/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1462",2015-08-23 16:30:00,"RESTING/MOVING/","<100/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1463",2015-08-23 16:45:00,"RESTING/","<100/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1464",2015-08-23 17:00:00,"MOVING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/"
"1465",2015-08-23 17:15:00,"MOVING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/DUK/"
"1466",2015-08-23 17:30:00,"RESTING/FEEDING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/DUK/"
"1467",2015-08-23 17:45:00,"RESTING/","<75/","DAS","DSY/DOC/DAR/DAX/OLV/OLI/DLL/DLF/DUK/"
"1468",2015-08-24 08:45:00,"MOVING/","<75/","DAS","DAO/OLV/OLI/DAH/DAN/DAR/DAX/DLL/DLF/DUK/DSY/DOC/"
