"","Date","Month","Year","Focal","Subgroup","timePeriod"
"2903",2014-11-03,"November",2014,"CRO","CLA/GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/CUZ/",1
"2904",2014-11-03,"November",2014,"CRO","CLA/GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/CUZ/",1
"2905",2014-11-04,"November",2014,"CRO","CLA/GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/CUZ/",1
"2906",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2907",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2908",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2909",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2910",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2911",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2912",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2913",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2914",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2915",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2916",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2917",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2918",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2919",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2920",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2921",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2922",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2923",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2924",2014-11-04,"November",2014,"COR","COL/CEL/GWN/GWW/",1
"2925",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/CHA/CHP/CAL/",1
"2926",2014-11-04,"November",2014,"COR","COL/CEL/GWN/GWW/",1
"2927",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/CHA/CHP/CAL/",1
"2928",2014-11-04,"November",2014,"COR","COL/CEL/GWN/GWW/",1
"2929",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/CHA/CHP/CAL/",1
"2930",2014-11-04,"November",2014,"COR","COL/CEL/GWN/GWW/",1
"2931",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/CHA/CHP/CAL/",1
"2932",2014-11-04,"November",2014,"COR","COL/CEL/GWN/GWW/",1
"2933",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/CHA/CHP/CAL/",1
"2934",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2935",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2936",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2937",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2938",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2939",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2940",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2941",2014-11-04,"November",2014,"COC","CNR/CHL/CLA/CRO/CUZ/COR/COL/CEL/GWN/GWW/CHA/CHP/CAL/",1
"2942",2014-11-04,"November",2014,"CRO","GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/",1
"2943",2014-11-04,"November",2014,"CRO","GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/",1
"2944",2014-11-04,"November",2014,"CRO","GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/",1
"2945",2014-11-04,"November",2014,"CRO","GWN/GWW/CHA/CHP/COR/COL/COC/CNR/CHL/CEL/",1
"2946",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2947",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2948",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2949",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2950",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2951",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/BAM/AM/AFD/JM1/AFD/I1/",1
"2952",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/BAM/AM/AFD/JM1/AFD/I1/",1
"2953",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2954",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2955",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2956",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2957",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2958",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2959",2014-11-04,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2960",2014-11-05,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2961",2014-11-05,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2962",2014-11-05,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2963",2014-11-05,"November",2014,"CHA","CHP/GWN/GWW/CRO/COR/COL/CEL/COC/CNR/CHL/CAL/CUZ/CLA/",1
"2964",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP",1
"2965",2014-11-05,"November",2014,"CEL","CUZ/",1
"2966",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2967",2014-11-05,"November",2014,"CEL","CUZ/",1
"2968",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2969",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2970",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2971",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2972",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2973",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2974",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2975",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2976",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2977",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2978",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2979",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2980",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2981",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2982",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2983",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2984",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2985",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2986",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2987",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2988",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CUZ/CAL/CEL/COR/COL/",1
"2989",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CHA/CHP/",1
"2990",2014-11-05,"November",2014,"CRO","COR/COL/CEL/GWN/GWW/",1
"2991",2014-11-05,"November",2014,"CRO","COR/COL/CEL/GWN/GWW/",1
"2992",2014-11-05,"November",2014,"CRO","COR/COL/CEL/GWN/GWW/",1
"2993",2014-11-05,"November",2014,"CRO","COR/COL/CEL/GWN/GWW/",1
"2994",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/",1
"2995",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/",1
"2996",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/CUZ/CAL/",1
"2997",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/CUZ/CAL/",1
"2998",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/CUZ/CAL/",1
"2999",2014-11-05,"November",2014,"GWN","GWW/COC/CNR/CHL/CLA/CRO/CHA/CHP/CEL/COR/COL/CUZ/CAL/",1
"3000",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3001",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3002",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3003",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3004",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3005",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3006",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3007",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3008",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3009",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/FIN/",1
"3010",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3011",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3012",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3013",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3014",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3015",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3016",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3017",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3018",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3019",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3020",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/",1
"3021",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3022",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3023",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3024",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3025",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3026",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3027",2014-11-08,"November",2014,"PRC","PAD/PEN/PNY/PTU/PEL/PHY/PAL/PHO/PHX/BAM/PET/PIP/PIT/PRL/PNT/FIN/PUR/",1
"3028",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3029",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3030",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3031",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3032",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3033",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3034",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3035",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3036",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3037",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3038",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3039",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3040",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3041",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3042",2014-11-08,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/",1
"3043",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3044",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3045",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3046",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3047",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3048",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3049",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3050",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3051",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/",1
"3052",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/",1
"3053",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/",1
"3054",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/",1
"3055",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3056",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3057",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3058",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3059",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3060",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3061",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3062",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3063",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3064",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3065",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3066",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3067",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3068",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3069",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3070",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3071",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3072",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3073",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3074",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3075",2014-11-09,"November",2014,"PIP","PIT/PAD/PHO/PHX/PTU/PEL/PRY/PHY/JM3/PRL/PNT/AFD/JM1/PUR/PEN/PNY/PRU/FIN/PAL/PLM/PRC/PET/",1
"3076",2014-11-09,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/PAD/PHY/FIN/PLM/",1
"3077",2014-11-09,"November",2014,"PEN","PNY/PTU/PEL/PHY/PAL/PHO/PHX/PIP/PIT/PRL/PNT/PUR/PRU/JM1/PAD/PHY/FIN/PLM/",1
